ABSTRACT,AUTHORKEYWORDS,AUTHORS,BOOKTITLE,DOI,FUNDINGDETAILS,FUNDINGDETAILSCOUNTRY,FUNDINGTEXT,KEYWORDS,NOTE,TITLE,VENUE,YEAR,SOURCE,TYPE
"This article proves a structured program theorem for flowchart quantum programs. The theorem states that any flowchart quantum program is equivalent to a single quantum program that repeatedly executes a quantum measurement and a subprogram, so long as the measurement outcome is true. Moreover, their expected runtime, variance, and general moments are the same. This theorem simplifies the quantum program's verification significantly.-We derive an analytical characterization of the termination problem for quantum programs in polynomial time. Our procedure is more efficient and accurate with much simpler techniques than the analysis of this problem, as described in [29].-We compute the expected runtime analytically and exactly for quantum programs in polynomial time. This result improves the methods based on the weakest precondition calculus for the question recently developed in [31, 34].-We show that a single loop rule is a relatively complete Hoare logic for quantum programs after applying our structured theorem. Although using fewer rules, our method verifies a broader class of quantum programs, compared with the results in [45] and [56]. © 2023 Copyright held by the owner/author(s). Publication rights licensed to ACM.",flowchart language;  Quantum programming;  structure programming;  while-language,"Yu, N.",,10.1145/3587154,Australian Research Council,Australia,,"Flowcharting;  Polynomial approximation;  Quantum theory, Flowchart language;  ITS applications;  Polynomial-time;  Program applications;  Quantum measurement;  Quantum programming;  Runtimes;  Single quantum;  Structure programming;  While-language, Application programs",cited By 0,Structured Theorem for Quantum Programs and its Applications,ACM Transactions on Software Engineering and Methodology,2023,TOSEM,journal
"Stack Overflow has been heavily used by software developers to seek programming-related information. More and more developers use Community Question and Answer forums, such as Stack Overflow, to search for code examples of how to accomplish a certain coding task. This is often considered to be more efficient than working from source documentation, tutorials, or full worked examples. However, due to the complexity of these online Question and Answer forums and the very large volume of information they contain, developers can be overwhelmed by the sheer volume of available information. This makes it hard to find and/or even be aware of the most relevant code examples to meet their needs. To alleviate this issue, in this work, we present a query-driven code recommendation tool, named Que2Code, that identifies the best code snippets for a user query from Stack Overflow posts. Our approach has two main stages: (i) semantically equivalent question retrieval and (ii) best code snippet recommendation. During the first stage, for a given query question formulated by a developer, we first generate paraphrase questions for the input query as a way of query boosting and then retrieve the relevant Stack Overflow posted questions based on these generated questions. In the second stage, we collect all of the code snippets within questions retrieved in the first stage and develop a novel scheme to rank code snippet candidates from Stack Overflow posts via pairwise comparisons. To evaluate the performance of our proposed model, we conduct a large-scale experiment to evaluate the effectiveness of the semantically equivalent question retrieval task and best code snippet recommendation task separately on Python and Java datasets in Stack Overflow. We also perform a human study to measure how real-world developers perceive the results generated by our model. Both the automatic and human evaluation results demonstrate the promising performance of our model, and we have released our code and data to assist other researchers. © 2023 Association for Computing Machinery.",Additional Key Words and PhrasesCode Search;  Duplicate questions;  paraphrase mining;  Stack Overflow,"Gao, Z. and Xia, X. and Lo, D. and Grundy, J. and Zhang, X. and Xing, Z.",,10.1145/3550150,Australian Research Council,Australia,,"Python;  Query processing, Additional key word and phrasescode search;  Duplicate question;  Key words;  Large volumes;  Paraphrase mining;  Performance;  Software developer;  Stack overflow;  User query;  Worked examples, Large dataset",cited By 3,I Know What You Are Searching for: Code Snippet Recommendation from Stack Overflow Posts,ACM Transactions on Software Engineering and Methodology,2023,TOSEM,journal
"Security of Android devices is now paramount, given their wide adoption among consumers. As researchers develop tools for statically or dynamically detecting suspicious apps, malware writers regularly update their attack mechanisms to hide malicious behavior implementation. This poses two problems to current research techniques: static analysis approaches, given their over-approximations, can report an overwhelming number of false alarms, while dynamic approaches will miss those behaviors that are hidden through evasion techniques. We propose in this work a static approach specifically targeted at highlighting hidden sensitive operations (HSOs), mainly sensitive data flows. The prototype version of HiSenDroid has been evaluated on a large-scale dataset of thousands of malware and goodware samples on which it successfully revealed anti-analysis code snippets aiming at evading detection by dynamic analysis. We further experimentally show that, with FlowDroid, some of the hidden sensitive behaviors would eventually lead to private data leaks. Those leaks would have been hard to spot either manually among the large number of false positives reported by the state-of-the-art static analyzers, or by dynamic tools. Overall, by putting the light on hidden sensitive operations, HiSenDroid helps security analysts in validating potentially sensitive data operations, which would be previously unnoticed. © 2023 Association for Computing Machinery.",Android application;  hidden sensitive operations;  privacy leak;  program analysis,"Sun, X. and Chen, X. and Li, L. and Cai, H. and Grundy, J. and Samhi, J. and Bissyandé, T. and Klein, J.",,10.1145/3574158,Australian Research Council,Australia,,"Android (operating system);  Android malware;  Application programs;  Large dataset;  Mobile security;  Static analysis, Android applications;  Android apps;  Attack mechanism;  Behavior implementation;  Hidden sensitive operation;  Malicious behavior;  Malware writers;  Privacy leak;  Program analysis;  Sensitive datas, Sensitive data",cited By 1,Demystifying Hidden Sensitive Operations in Android Apps,ACM Transactions on Software Engineering and Methodology,2023,TOSEM,journal
"Over the past decade, metamorphic testing has gained rapidly increasing attention from both academia and industry, particularly thanks to its high efficacy on revealing real-life software faults in a wide variety of application domains. On the basis of a set of metamorphic relations among multiple software inputs and their expected outputs, metamorphic testing not only provides a test case generation strategy by constructing new (or follow-up) test cases from some original (or source) test cases, but also a test result verification mechanism through checking the relationship between the outputs of source and follow-up test cases. Many efforts have been made to further improve the cost-effectiveness of metamorphic testing from different perspectives. Some studies attempted to identify ""good""metamorphic relations, while other studies were focused on applying effective test case generation strategies especially for source test cases. In this article, we propose improving the cost-effectiveness of metamorphic testing by leveraging the feedback information obtained in the test execution process. Consequently, we develop a new approach, namely feedback-directed metamorphic testing, which makes use of test execution information to dynamically adjust the selection of metamorphic relations and selection of source test cases. We conduct an empirical study to evaluate the proposed approach based on four laboratory programs, one GNU program, and one industry program. The empirical results show that feedback-directed metamorphic testing can use fewer test cases and take less time than the traditional metamorphic testing for detecting the same number of faults. It is clearly demonstrated that the use of feedback information about test execution does help enhance the cost-effectiveness of metamorphic testing. Our work provides a new perspective to improve the efficacy and applicability of metamorphic testing as well as many other software testing techniques. © 2023 Association for Computing Machinery.",adaptive partition testing;  Additional Key Words and PhrasesMetamorphic testing;  feedback control;  metamorphic relation;  random testing;  test execution,"Sun, C.-A. and Dai, H. and Liu, H. and Chen, T.Y.",,10.1145/3533314,Australian Research Council,Australia,,"Application programs;  Feedback control;  Information use;  Open source software;  Software testing;  Verification;  Well testing, Adaptive partition testing;  Adaptive partitions;  Additional key word and phrasesmetamorphic testing;  Key words;  Metamorphic relations;  Metamorphic testing;  Partition testing;  Random testing;  Test case;  Test execution, Cost effectiveness",cited By 1,Feedback-Directed Metamorphic Testing,ACM Transactions on Software Engineering and Methodology,2023,TOSEM,journal
"Microservice architectures are increasingly being used to develop application systems. Despite many guidelines and best practices being published, architecting microservice systems for security is challenging. Reasons are the size and complexity of microservice systems, their polyglot nature, and the demand for the continuous evolution of these systems. In this context, to manually validate that security architecture tactics are employed as intended throughout the system is a time-consuming and error-prone task. In this article, we present an approach to avoid such manual validation before each continuous evolution step in a microservice system, which we demonstrate using three widely used categories of security tactics: secure communication, identity management, and observability. Our approach is based on a review of existing security guidelines, the gray literature, and the scientific literature, from which we derived Architectural Design Decisions (ADDs) with the found security tactics as decision options. In our approach, we propose novel detectors to detect these decision options automatically and formally defined metrics to measure the conformance of a system to the different options of the ADDs. We apply the approach to a case study data set of 10 open source microservice systems, plus another 20 variants of these systems, for which we manually inspected the source code for security tactics. We demonstrate and assess the validity and appropriateness of our metrics by performing an assessment of their conformance to the ADDs in our systems' dataset through statistical methods. © 2023 Association for Computing Machinery.",Additional Key Words and PhrasesMicroservice architecture;  microservice security;  software architecture detectors;  software architecture metrics,"Zdun, U. and Queval, P.-J. and Simhandl, G. and Scandariato, R. and Chakravarty, S. and Jelic, M. and Jovanovic, A.",,10.1145/3532183,Austrian Science Fund,Austria,Our work has received funding from the European Union’s Horizon 2020 research and innovation programme under grant agreement No 952647 (AssureMOSS project). This work was supported by: FWF (Austrian Science Fund) project API-ACE: I 4268; FWF (Austrian Science Fund) project IAC: I 4731-N 2,"Observability;  Open source software;  Open systems;  Secure communication, Additional key word and phrasesmicroservice architecture;  Application systems;  Architectural design decisions;  Best practices;  Identity management;  Key words;  Microservice security;  Security metrics;  Software architecture detector;  Software architecture metric, Software architecture",cited By 5,"Microservice Security Metrics for Secure Communication, Identity Management, and Observability",ACM Transactions on Software Engineering and Methodology,2023,TOSEM,journal
"Malware detection approaches have been extensively studied for traditional software systems. However, the development of blockchain technology has promoted the birth of a new type of software system-decentralized applications. Composed of smart contracts, a type of application that implements the Ponzi scheme logic (called smart Ponzi schemes) has caused irreversible loss and hindered the development of blockchain technology. These smart contracts generally had a short life but involved a large amount of money. Whereas identification of these Ponzi schemes before causing financial loss has been significantly important, existing methods suffer from three main deficiencies, i.e., the insufficient dataset, the reliance on the transaction records, and the low accuracy. In this study, we first build a larger dataset. Then, a large number of features from multiple views, including bytecode, semantic, and developers, are extracted. These features are independent of the transaction records. Furthermore, we leveraged machine learning methods to build our identification model, i.e., Multi-view Cascade Ensemble model (MulCas). The experiment results show that MulCas can achieve higher performance and robustness in the scope of our dataset. Most importantly, the proposed method can identify smart Ponzi scheme at the creation time. © 2023 Copyright held by the owner/author(s). Publication rights licensed to ACM.",Blockchain;  Ethereum;  malware detection;  Ponzi schemes,"Zheng, Z. and Chen, W. and Zhong, Z. and Chen, Z. and Lu, Y.",,10.1145/3571847,Basic and Applied Basic Research Foundation of Guangdong Province,China,"The research is supported by the National Key R&D Program of China (2020YFB1006002), the National Natural Science Foundation of China under project (62032025), Guangdong Basic and Applied Basic Research Foundation (2021A1515011939), the Youth Innovation Talent Program in Universities and Colleges of Guangdong Province (2018WQNCX301), and the Technology Program of Guangzhou, China (202103050004).","Application programs;  Ethereum;  Learning systems;  Losses;  Malware;  Semantics;  Smart contract, Block-chain;  Detection approach;  Financial loss;  Irreversible loss;  Large amounts;  Malware detection;  Ponzi scheme;  Software-systems;  Static features;  Transaction records, Blockchain",cited By 5,Securing the Ethereum from Smart Ponzi Schemes: Identification Using Static Features,ACM Transactions on Software Engineering and Methodology,2023,TOSEM,journal
"Energy efficiency is an important criterion to judge the quality of mobile apps, but one third of our arbitrarily sampled apps suffer from energy issues that can quickly drain battery power. To understand these issues, we conduct an empirical study on 36 well-maintained apps such as Chrome and Firefox, whose issue tracking systems are publicly accessible. Our study involves issue causes, manifestation, fixing efforts, detection techniques, reasons of no-fixes, and debugging techniques. Inspired by the empirical study, we propose a novel testing framework for detecting energy issues in real-world mobile apps. Our framework examines apps with well-designed input sequences and runtime context. We develop leading edge technologies, e.g., pre-designing input sequences with potential energy overuse and tuning tests on-the-fly, to achieve high efficacy in detecting energy issues. A large-scale evaluation shows that 90.4% of the detected issues in our experiments were previously unknown to developers. On average, these issues can double the energy consumption of the test cases where the issues were detected. And our test achieves a low number of false positives. Finally, we show how our test reports can help developers fix the issues. © 2023 Association for Computing Machinery.",Additional Key Words and PhrasesMobile applications;  android;  energy bugs;  energy issues,"Li, X. and Chen, J. and Liu, Y. and Wu, K. and Gallagher, J.P.",,10.1145/3527851,Basic and Applied Basic Research Foundation of Guangdong Province,China,"This work is supported in part by National Natural Science Foundation of China under Grant (61902249, 61932021, 62102265), in part by Open Research Fund from Guangdong Laboratory of Artificial Intelligence and Digital Economy (SZ), under Grant GML-KF-22-29, and in part by Guandong Basic and Applied Basic Research Fundation (Grant no. 2021A1515011562) and Guangdong Provincial Key Laboratory (Grant No. 2020B121201001).","Android (operating system);  Energy efficiency;  Energy utilization;  Program debugging;  Software testing, Additional key word and phrasesmobile application;  Android;  Empirical studies;  Energy;  Energy bug;  Energy issues;  Input sequence;  Key words;  Mobile app;  Mobile applications, Potential energy",cited By 2,Combatting Energy Issues for Mobile Applications,ACM Transactions on Software Engineering and Methodology,2023,TOSEM,journal
"Automated Driving Systems (ADS) have made great achievements in recent years thanks to the efforts from both academia and industry. A typical ADS is composed of multiple modules, including sensing, perception, planning, and control, which brings together the latest advances in different domains. Despite these achievements, safety assurance of ADS is of great significance, since unsafe behavior of ADS can bring catastrophic consequences. Testing has been recognized as an important system validation approach that aims to expose unsafe system behavior; however, in the context of ADS, it is extremely challenging to devise effective testing techniques, due to the high complexity and multidisciplinarity of the systems. There has been great much literature that focuses on the testing of ADS, and a number of surveys have also emerged to summarize the technical advances. Most of the surveys focus on the system-level testing performed within software simulators, and they thereby ignore the distinct features of different modules. In this article, we provide a comprehensive survey on the existing ADS testing literature, which takes into account both module-level and system-level testing. Specifically, we make the following contributions: (1) We survey the module-level testing techniques for ADS and highlight the technical differences affected by the features of different modules; (2) we also survey the system-level testing techniques, with focuses on the empirical studies that summarize the issues occurring in system development or deployment, the problems due to the collaborations between different modules, and the gap between ADS testing in simulators and the real world; and (3) we identify the challenges and opportunities in ADS testing, which pave the path to the future research in this field. © 2023 Copyright held by the owner/author(s). Publication rights licensed to ACM.",ADS testing;  module-level testing;  system security;  system-level testing,"Tang, S. and Zhang, Z. and Zhang, Y. and Zhou, J. and Guo, Y. and Liu, S. and Guo, S. and Li, Y.-F. and Ma, L. and Xue, Y. and Liu, Y.",,10.1145/3579642,Basic Research Program of Jiangsu Province,China,,"Deceleration, Automated driving system testing;  Automated driving systems;  Different domains;  Module-level testing;  Perception planning;  Planning and control;  System level testing;  System security;  System testing;  Testing technique, Software testing",cited By 4,A Survey on Automated Driving System Testing: Landscapes and Trends,ACM Transactions on Software Engineering and Methodology,2023,TOSEM,journal
"Background: Modern Code Review (MCR) is a lightweight alternative to traditional code inspections. While secondary studies on MCR exist, it is uanknown whether the research community has targeted themes that practitioners consider important.Objectives: The objectives are to provide an overview of MCR research, analyze the practitioners' opinions on the importance of MCR research, investigate the alignment between research and practice, and propose future MCR research avenues.Method: We conducted a systematic mapping study to survey state of the art until and including 2021, employed the Q-Methodology to analyze the practitioners' perception of the relevance of MCR research, and analyzed the primary studies' research impact.Results: We analyzed 244 primary studies, resulting in five themes. As a result of the 1,300 survey data points, we found that the respondents are positive about research investigating the impact of MCR on product quality and MCR process properties. In contrast, they are negative about human factor- and support systems-related research.Conclusion: These results indicate a misalignment between the state of the art and the themes deemed important by most survey respondents. Researchers should focus on solutions that can improve the state of MCR practice. We provide an MCR research agenda that can potentially increase the impact of MCR research. © 2023 Copyright held by the owner/author(s).",literature survey;  Modern code review;  practitioner survey,"Badampudi, D. and Unterkalmsteiner, M. and Britto, R.",,10.1145/3585004,Blekinge Tekniska Hoegskola,Sweden,,"Code inspections;  Code review;  Literature survey;  Modern code review;  Practitioner surveys;  Research analysis;  Research communities;  Research impacts;  State of the art;  Systematic mapping studies, Codes (symbols)",cited By 1,Modern Code Reviews - Survey of Literature and Practice,ACM Transactions on Software Engineering and Methodology,2023,TOSEM,journal
"Non-robust (fragile) test execution is a commonly reported challenge in GUI-based test automation, despite much research and several proposed solutions. A test script needs to be resilient to (minor) changes in the tested application but, at the same time, fail when detecting potential issues that require investigation. Test script fragility is a multi-faceted problem. However, one crucial challenge is how to reliably identify and locate the correct target web elements when the website evolves between releases or otherwise fail and report an issue. This article proposes and evaluates a novel approach called similarity-based web element localization (Similo), which leverages information from multiple web element locator parameters to identify a target element using a weighted similarity score. This experimental study compares Similo to a baseline approach for web element localization. To get an extensive empirical basis, we target 48 of the most popular websites on the Internet in our evaluation. Robustness is considered by counting the number of web elements found in a recent website version compared to how many of these existed in an older version. Results of the experiment show that Similo outperforms the baseline; it failed to locate the correct target web element in 91 out of 801 considered cases (i.e., 11%) compared to 214 failed cases (i.e., 27%) for the baseline approach. The time efficiency of Similo was also considered, where the average time to locate a web element was determined to be 4 milliseconds. However, since the cost of web interactions (e.g., a click) is typically on the order of hundreds of milliseconds, the additional computational demands of Similo can be considered negligible. This study presents evidence that quantifying the similarity between multiple attributes of web elements when trying to locate them, as in our proposed Similo approach, is beneficial. With acceptable efficiency, Similo gives significantly higher effectiveness (i.e., robustness) than the baseline web element localization approach. © 2023 Association for Computing Machinery.",Additional Key Words and PhrasesGUI testing;  test automation;  test case robustness;  web element locators;  XPath locators,"Nass, M. and Alégroth, E. and Feldt, R. and Leotta, M. and Ricca, F.",,10.1145/3571855,Blekinge Tekniska Hoegskola,Sweden,,"Automation;  Efficiency, Additional key word and phrasesgui testing;  Key words;  Localisation;  Robust tests;  Test Automation;  Test case;  Test case robustness;  Test scripts;  Web element locator;  Xpath locator, Websites",cited By 4,Similarity-based Web Element Localization for Robust Test Automation,ACM Transactions on Software Engineering and Methodology,2023,TOSEM,journal
